Distance_to_2019,Distance_to_2024,LandCover_2019,LandCover_2024,latitude,longitude
36.05551275,114.0175425,1,1,-8.793653232,115.2180531
30,14.14213562,1,1,-8.809283918,115.1183401
10,10,1,1,-8.814314484,115.0961517
50,50.99019514,1,1,-8.784310753,115.206375
10,10,1,1,-8.830843485,115.2169751
10,10,1,1,-8.843599562,115.1452896
14.14213562,20,1,1,-8.79823464,115.137564
10,0,1,2,-8.821051848,115.18239
22.36067977,22.36067977,1,1,-8.806049983,115.1840069
14.14213562,42.42640687,1,1,-8.797156662,115.2150886
10,10,1,1,-8.809283918,115.2070038
20,0,1,2,-8.812248358,115.1794255
10,0,1,2,-8.83587405,115.1935291
10,53.85164807,1,1,-8.792395591,115.1359471
22.36067977,0,1,2,-8.780897155,115.1683763
31.6227766,22.36067977,1,1,-8.840006301,115.1799645
14.14213562,28.28427125,1,1,-8.831562137,115.1856239
89.4427191,161.245155,1,1,-8.774069959,115.1805035
10,14.14213562,1,1,-8.785478563,115.1459184
10,0,1,2,-8.811619538,115.1793357
31.6227766,28.28427125,1,1,-8.80119908,115.1361267
10,10,1,1,-8.812967011,115.1617287
10,0,1,2,-8.809553413,115.1945172
22.36067977,22.36067977,1,1,-8.788981993,115.1327131
10,0,1,2,-8.814763641,115.2137412
10,0,1,2,-8.839287648,115.12903
10,14.14213562,1,1,-8.834167251,115.2113157
20,10,1,1,-8.83587405,115.1513981
28.28427125,40,1,1,-8.790419297,115.2141903
36.05551275,10,1,1,-8.797515988,115.1800544
36.05551275,0,1,2,-8.804882173,115.1612796
20,10,1,1,-8.818356902,115.1987393
14.14213562,28.28427125,1,1,-8.777753051,115.1884087
30,40,1,1,-8.844228383,115.1725085
20,36.05551275,1,1,-8.837221523,115.1188791
28.28427125,20,1,1,-8.818267071,115.1181604
31.6227766,0,1,2,-8.831831632,115.180234
31.6227766,28.28427125,1,1,-8.791497275,115.1319945
158.113883,170.8800749,1,1,-8.769219056,115.1815815
184.3908891,89.4427191,1,1,-8.786915867,115.2121242
30,0,1,2,-8.811260212,115.1072908
22.36067977,31.6227766,1,1,-8.77469878,115.1877799
14.14213562,14.14213562,1,1,-8.835514724,115.1100756
10,10,1,1,-8.823477299,115.11304
10,22.36067977,1,1,-8.800660091,115.1280419
10,10,1,1,-8.833089273,115.2106869
10,36.05551275,1,1,-8.826621403,115.2037699
10,14.14213562,1,1,-8.802187227,115.1795154
22.36067977,0,1,2,-8.830124833,115.1233707
253.179778,228.4731932,1,1,-8.787993846,115.2193107
14.14213562,30,1,1,-8.828148539,115.2026021
10,0,1,2,-8.813236505,115.116813
20,0,1,2,-8.822219658,115.1359471
10,30,1,1,-8.837850344,115.0896838
10,0,1,2,-8.8035347,115.238355
22.36067977,0,1,2,-8.79589902,115.1827493
22.36067977,0,1,2,-8.794012558,115.1352284
22.36067977,10,1,1,-8.830124833,115.1799645
10,10,1,1,-8.820512859,115.1873307
20,10,1,1,-8.83290961,115.1819408
80.62257748,452.7692569,1,1,-8.779639514,115.2167056
14.14213562,50,1,1,-8.838389333,115.1060332
10,10,1,1,-8.809553413,115.1972122
10,36.05551275,1,1,-8.806499141,115.1710712
56.56854249,40,1,1,-8.810272065,115.2213769
10,0,1,2,-8.811889032,115.1196876
44.72135955,14.14213562,1,1,-8.835424893,115.1378335
14.14213562,14.14213562,1,1,-8.804882173,115.2282041
10,10,1,1,-8.837580849,115.1017213
41.23105626,14.14213562,1,1,-8.827519718,115.1075603
56.56854249,181.1077028,1,1,-8.773261475,115.1849053
10,10,1,1,-8.812517853,115.2296414
44.72135955,10,1,1,-8.827250224,115.1026196
10,10,1,1,-8.780717492,115.1656813
20,10,1,1,-8.840635121,115.0984873
31.6227766,36.05551275,1,1,-8.786017552,115.1501405
40,22.36067977,1,1,-8.813595831,115.1824798
10,14.14213562,1,1,-8.7852989,115.1612796
28.28427125,30,1,1,-8.820423027,115.1852646
22.36067977,0,1,2,-8.807936445,115.1939782
14.14213562,10,1,1,-8.812697516,115.1717899
10,0,1,2,-8.84054529,115.1515778
20,31.6227766,1,1,-8.833628262,115.1304673
31.6227766,0,1,2,-8.843689393,115.1697237
10,22.36067977,1,1,-8.800839754,115.233055
20,30,1,1,-8.819704375,115.2185022
22.36067977,10,1,1,-8.815392462,115.1261554
10,0,1,2,-8.813595831,115.1581355
10,10,1,1,-8.808385603,115.1508591
22.36067977,0,1,2,-8.81413482,115.1436726
22.36067977,14.14213562,1,1,-8.812248358,115.163166
10,14.14213562,1,1,-8.843689393,115.1616389
22.36067977,31.6227766,1,1,-8.823746794,115.1124112
10,20,1,1,-8.807487287,115.1194181
10,0,1,2,-8.827789213,115.1866121
10,10,1,1,-8.825453593,115.1536439
10,20,1,1,-8.841623268,115.1010026
10,0,1,2,-8.809283918,115.1409776
31.6227766,22.36067977,1,1,-8.828957023,115.2035004
10,10,1,1,-8.835424893,115.2054767
41.23105626,14.14213562,1,1,-8.835514724,115.0886957
14.14213562,10,1,1,-8.835065567,115.1355877
20,20,1,1,-8.841982594,115.1472658
20,0,1,2,-8.817099261,115.2172446
14.14213562,10,1,1,-8.809014423,115.1993681
31.6227766,20,1,1,-8.818895891,115.1840069
10,10,1,1,-8.794641379,115.1453794
36.05551275,28.28427125,1,1,-8.811619538,115.124269
14.14213562,14.14213562,1,1,-8.834975735,115.1036077
14.14213562,0,1,2,-8.832729947,115.1801442
10,10,1,1,-8.79293458,115.1773594
40,14.14213562,1,1,-8.812607685,115.1533744
10,0,1,2,-8.818626397,115.1707119
10,0,1,2,-8.791587107,115.1574168
10,0,1,2,-8.799671944,115.1180706
20,20,1,1,-8.824285783,115.1254368
20,0,1,2,-8.814224652,115.12903
20,10,1,1,-8.811439875,115.1628067
14.14213562,10,1,1,-8.816829766,115.1656813
40,20,1,1,-8.809912739,115.1200469
22.36067977,22.36067977,1,1,-8.846564002,115.1425048
10,10,1,1,-8.818895891,115.1972122
64.03124237,53.85164807,1,1,-8.788083677,115.211675
22.36067977,10,1,1,-8.833718094,115.1450201
14.14213562,10,1,1,-8.791137949,115.1553507
36.05551275,22.36067977,1,1,-8.783412438,115.1450201
10,41.23105626,1,1,-8.81413482,115.164244
10,10,1,1,-8.828058707,115.1602914
10,0,1,2,-8.829675675,115.1603812
10,0,1,2,-8.828148539,115.1381929
20,20,1,1,-8.816111114,115.107201
20,0,1,2,-8.788892161,115.2217362
28.28427125,31.6227766,1,1,-8.834167251,115.1988291
80.62257748,22.36067977,1,1,-8.843240236,115.1090874
22.36067977,22.36067977,1,1,-8.847192823,115.1713407
22.36067977,31.6227766,1,1,-8.82823837,115.2022427
14.14213562,10,1,1,-8.84350973,115.1529252
20,10,1,1,-8.836772366,115.1189689
36.05551275,31.6227766,1,1,-8.844497877,115.1453794
10,44.72135955,1,1,-8.813685663,115.1680169
10,0,1,2,-8.783592101,115.1764611
36.05551275,14.14213562,1,1,-8.8217705,115.1805933
10,20,1,1,-8.824016289,115.216526
14.14213562,22.36067977,1,1,-8.845575855,115.1646932
10,10,1,1,-8.810721222,115.2109564
10,0,1,2,-8.800031271,115.1198672
14.14213562,10,1,1,-8.786826036,115.1721492
28.28427125,0,1,2,-8.833089273,115.1128604
10,10,1,1,-8.811978864,115.1723288
14.14213562,0,1,2,-8.831023148,115.1895765
20,28.28427125,1,1,-8.765086806,115.2176039
10,10,1,1,-8.841982594,115.1716102
10,0,1,2,-8.823207805,115.1450201
20,0,1,2,-8.784670079,115.1596626
20,10,1,1,-8.810541559,115.1636152
10,0,1,2,-8.835514724,115.191463
20,50,1,1,-8.819794207,115.2026021
14.14213562,0,1,2,-8.837940176,115.116813
20,10,1,1,-8.833987588,115.146637
14.14213562,0,1,2,-8.816021283,115.1972122
44.72135955,10,1,1,-8.841623268,115.1610101
20,10,1,1,-8.835065567,115.1767306
31.6227766,41.23105626,1,1,-8.840185964,115.1797849
10,0,1,2,-8.798773629,115.2070038
10,10,1,1,-8.835963882,115.1060332
22.36067977,0,1,2,-8.81000257,115.230899
36.05551275,0,1,2,-8.828328202,115.1977512
10,20,1,1,-8.847192823,115.1679271
28.28427125,14.14213562,1,1,-8.810451728,115.1877799
28.28427125,0,1,2,-8.810272065,115.1970325
10,10,1,1,-8.833358768,115.1520269
10,0,1,2,-8.809553413,115.2296414
20,0,1,2,-8.811709369,115.1717
20,28.28427125,1,1,-8.830933316,115.1997275
22.36067977,10,1,1,-8.815392462,115.2124835
10,0,1,2,-8.768949562,115.1709814
10,0,1,2,-8.802097396,115.1741255
22.36067977,36.05551275,1,1,-8.839736806,115.1720593
28.28427125,14.14213562,1,1,-8.817368756,115.1372047
30,28.28427125,1,1,-8.819345049,115.1731373
14.14213562,0,1,2,-8.813506,115.1301979
30,20,1,1,-8.804882173,115.1969427
22.36067977,20,1,1,-8.806499141,115.2088004
20,10,1,1,-8.81467381,115.1938884
30,53.85164807,1,1,-8.813775494,115.2135615
98.48857802,174.9285568,1,1,-8.784490416,115.2208379
44.72135955,20,1,1,-8.821590837,115.1286707
22.36067977,31.6227766,1,1,-8.777034399,115.1677474
20,10,1,1,-8.797605819,115.1407081
42.42640687,20,1,1,-8.83524523,115.0878872
31.6227766,0,1,2,-8.816739935,115.0989365
22.36067977,53.85164807,1,1,-8.80883476,115.2174243
14.14213562,22.36067977,1,1,-8.842521583,115.1761018
10,14.14213562,1,1,-8.795449863,115.1634355
10,0,1,2,-8.809912739,115.1646932
10,10,1,1,-8.799043124,115.2035004
22.36067977,10,1,1,-8.837580849,115.1503201
10,10,1,1,-8.798953292,115.1426844
10,14.14213562,1,1,-8.803444869,115.1940681
10,10,1,1,-8.798144808,115.1300182
22.36067977,10,1,1,-8.822848479,115.1886782
22.36067977,10,1,1,-8.841174111,115.1114231
40,20,1,1,-8.839467312,115.1804137
10,22.36067977,1,1,-8.830663822,115.0870787
14.14213562,20,1,1,-8.835514724,115.1342403
22.36067977,0,1,2,-8.833268936,115.1629864
14.14213562,14.14213562,1,1,-8.792485422,115.1529252
22.36067977,20,1,1,-8.766434279,115.2198497
28.28427125,0,1,2,-8.830304496,115.1148367
10,28.28427125,1,1,-8.802905879,115.1932596
10,0,1,2,-8.828328202,115.1849053
10,0,1,2,-8.8035347,115.2082615
36.05551275,44.72135955,1,1,-8.783053112,115.1505896
14.14213562,10,1,1,-8.847641981,115.1587643
60.8276253,30,1,1,-8.813955157,115.2246108
10,10,1,1,-8.833358768,115.1470862
22.36067977,44.72135955,1,1,-8.836862197,115.0921093
64.03124237,10,1,1,-8.790239634,115.1409776
10,10,1,1,-8.80470251,115.2346719
165.5294536,130.3840481,1,1,-8.773710633,115.1938884
10,0,1,2,-8.80766695,115.1108841
10,20,1,1,-8.78763452,115.1392708
10,10,1,1,-8.811080549,115.1754729
14.14213562,0,1,2,-8.797246493,115.1481642
31.6227766,0,1,2,-8.843869056,115.1734967
10,0,1,2,-8.819434881,115.090133
31.6227766,14.14213562,1,1,-8.806139814,115.12903
10,0,1,2,-8.773351307,115.1713407
20,14.14213562,1,1,-8.83290961,115.1171723
143.1782106,144.222051,1,1,-8.773710633,115.1814018
44.72135955,14.14213562,1,1,-8.81467381,115.215448
10,10,1,1,-8.836772366,115.1701729
14.14213562,20,1,1,-8.777303894,115.1669389
14.14213562,20,1,1,-8.840365627,115.1132197
10,22.36067977,1,1,-8.812248358,115.1842764
22.36067977,14.14213562,1,1,-8.79473121,115.1193282
10,10,1,1,-8.811978864,115.1741255
10,10,1,1,-8.81413482,115.2286532
36.05551275,10,1,1,-8.816919598,115.1488828
10,10,1,1,-8.817009429,115.171161
72.11102551,28.28427125,1,1,-8.809912739,115.1743051
22.36067977,0,1,2,-8.783142943,115.2043987
10,14.14213562,1,1,-8.82760955,115.0940856
31.6227766,10,1,1,-8.784400585,115.1422353
36.05551275,42.42640687,1,1,-8.814404315,115.2124835
10,14.14213562,1,1,-8.822399321,115.1910138
10,60,1,1,-8.836952029,115.1234605
10,10,1,1,-8.817278924,115.1555303
10,0,1,2,-8.843150404,115.149332
36.05551275,41.23105626,1,1,-8.841802931,115.1911036
20,20,1,1,-8.824285783,115.1836476
10,14.14213562,1,1,-8.808924592,115.2034105
31.6227766,44.72135955,1,1,-8.815033136,115.2041292
10,20,1,1,-8.80173807,115.1260656
22.36067977,22.36067977,1,1,-8.832280789,115.1789764
44.72135955,0,1,2,-8.822399321,115.0872584
111.8033989,94.33981132,1,1,-8.776764905,115.178617
30,20,1,1,-8.809283918,115.1243588
20,10,1,1,-8.816829766,115.1035179
14.14213562,56.56854249,1,1,-8.814943304,115.1019908
10,20,1,1,-8.814044989,115.1383725
40,44.72135955,1,1,-8.83407742,115.198919
10,10,1,1,-8.840185964,115.1809527
22.36067977,0,1,2,-8.813326337,115.141337
30,10,1,1,-8.821680669,115.1181604
10,70.71067812,1,1,-8.808565266,115.205836
14.14213562,10,1,1,-8.802726216,115.1481642
10,10,1,1,-8.795000705,115.164244
28.28427125,10,1,1,-8.810272065,115.1531947
14.14213562,36.05551275,1,1,-8.801827901,115.1299284
20,14.14213562,1,1,-8.84701316,115.140798
20,10,1,1,-8.808295771,115.1789764
10,10,1,1,-8.829675675,115.1483438
14.14213562,10,1,1,-8.788892161,115.1541829
50,50,1,1,-8.78763452,115.2244311
22.36067977,14.14213562,1,1,-8.787904014,115.1992783
20,36.05551275,1,1,-8.809733076,115.1178011
36.05551275,50.99019514,1,1,-8.796887167,115.2103276
20,0,1,2,-8.80766695,115.1233707
28.28427125,10,1,1,-8.789970139,115.1407081
20,10,1,1,-8.80587032,115.190385
14.14213562,10,1,1,-8.843150404,115.1272334
41.23105626,42.42640687,1,1,-8.814224652,115.1982902
92.19544457,445.9820624,1,1,-8.78116665,115.2166158
14.14213562,10,1,1,-8.778741198,115.2257786
10,14.14213562,1,1,-8.780537829,115.1439421
20,20,1,1,-8.840724953,115.1773594
10,10,1,1,-8.782693786,115.1585846
10,14.14213562,1,1,-8.820872185,115.1596626
22.36067977,22.36067977,1,1,-8.782154796,115.1440319
30,28.28427125,1,1,-8.783142943,115.2228142
20,10,1,1,-8.830304496,115.1639745
10,0,1,2,-8.81530263,115.1990088
36.05551275,10,1,1,-8.843330067,115.1474455
30,10,1,1,-8.791407444,115.1312758
14.14213562,22.36067977,1,1,-8.831651969,115.1911036
30,31.6227766,1,1,-8.842791078,115.1310962
10,0,1,2,-8.811889032,115.1238198
10,20,1,1,-8.787005699,115.1987393
53.85164807,31.6227766,1,1,-8.810361896,115.1235503
22.36067977,10,1,1,-8.826531571,115.1078298
14.14213562,10,1,1,-8.798144808,115.1274131
10,0,1,2,-8.808026277,115.157866
10,0,1,2,-8.814404315,115.1337911
14.14213562,10,1,1,-8.837491018,115.089055
10,10,1,1,-8.80470251,115.2261379
20,22.36067977,1,1,-8.788532835,115.1411573
14.14213562,14.14213562,1,1,-8.803983858,115.2252396
28.28427125,30,1,1,-8.765266469,115.2187717
36.05551275,10,1,1,-8.824195952,115.2081716
10,10,1,1,-8.820962017,115.2009851
28.28427125,31.6227766,1,1,-8.833897757,115.10774
14.14213562,10,1,1,-8.81117038,115.2269464
20,0,1,2,-8.80820594,115.1494218
40,30,1,1,-8.838568996,115.1179808
20,30,1,1,-8.826351908,115.1256164
10,10,1,1,-8.812248358,115.1716102
28.28427125,50,1,1,-8.821680669,115.0984873
22.36067977,10,1,1,-8.841533437,115.124269
10,14.14213562,1,1,-8.837311355,115.1558897
10,14.14213562,1,1,-8.822039995,115.1456489
31.6227766,128.0624847,1,1,-8.774069959,115.187151
10,20,1,1,-8.818087408,115.216526
30,28.28427125,1,1,-8.827070561,115.1479845
14.14213562,0,1,2,-8.813595831,115.1742153
10,0,1,2,-8.824645109,115.138642
36.05551275,14.14213562,1,1,-8.836233376,115.0941754
53.85164807,20,1,1,-8.826172245,115.1258859
10,0,1,2,-8.804253352,115.1770001
20,0,1,2,-8.832550284,115.1238198
14.14213562,10,1,1,-8.809104255,115.114118
28.28427125,22.36067977,1,1,-8.803983858,115.1911036
30,10,1,1,-8.796438009,115.1278622
10,0,1,2,-8.794551547,115.129569
14.14213562,0,1,2,-8.788083677,115.1939782
22.36067977,22.36067977,1,1,-8.818177239,115.137025
28.28427125,0,1,2,-8.806409309,115.1324436
14.14213562,22.36067977,1,1,-8.824914604,115.1819408
10,10,1,1,-8.805151668,115.1400793
76.15773106,94.33981132,1,1,-8.786107384,115.2093394
10,20,1,1,-8.803714363,115.2180531
10,10,1,1,-8.82644174,115.1529252
14.14213562,10,1,1,-8.836862197,115.183468
10,31.6227766,1,1,-8.835604556,115.1730475
36.05551275,53.85164807,1,1,-8.800660091,115.2021529
20,40,1,1,-8.810361896,115.2093394
40,10,1,1,-8.818087408,115.1490625
10,14.14213562,1,1,-8.778202209,115.2204785
10,14.14213562,1,1,-8.831921463,115.2099683
70,219.317122,1,1,-8.779909008,115.1972122
20,10,1,1,-8.816560272,115.1100756
40,14.14213562,1,1,-8.822399321,115.130108
28.28427125,10,1,1,-8.802816048,115.2247905
20,0,1,2,-8.832729947,115.1442116
10,0,1,2,-8.821321343,115.1026196
41.23105626,36.05551275,1,1,-8.822578984,115.1098061
10,14.14213562,1,1,-8.786915867,115.1337911
10,14.14213562,1,1,-8.793383737,115.2015241
14.14213562,10,1,1,-8.806409309,115.1539134
14.14213562,0,1,2,-8.839467312,115.0939059
20,0,1,2,-8.833897757,115.11304
10,0,1,2,-8.770117372,115.1737661
22.36067977,28.28427125,1,1,-8.841353774,115.1735865
10,0,1,2,-8.826172245,115.1359471
10,14.14213562,1,1,-8.787814183,115.1652321
10,0,1,2,-8.795539694,115.1513083
10,10,1,1,-8.823567131,115.141876
28.28427125,31.6227766,1,1,-8.830933316,115.1038772
10,10,1,1,-8.797875314,115.2059258
10,0,1,2,-8.818267071,115.123191
10,0,1,2,-8.843060573,115.1736763
10,10,1,1,-8.79706683,115.1816713
14.14213562,10,1,1,-8.826711234,115.1432234
10,0,1,2,-8.824734941,115.0916601
22.36067977,14.14213562,1,1,-8.817009429,115.1368454
30,36.05551275,1,1,-8.796887167,115.174934
41.23105626,14.14213562,1,1,-8.833268936,115.1328928
10,20,1,1,-8.780986987,115.1559795
14.14213562,0,1,2,-8.795539694,115.1315453
22.36067977,28.28427125,1,1,-8.815931451,115.1354979
10,0,1,2,-8.798324471,115.1313657
10,14.14213562,1,1,-8.828148539,115.1858934
20,0,1,2,-8.819345049,115.1085485
20,14.14213562,1,1,-8.83641304,115.165322
20,30,1,1,-8.838748659,115.1644237
31.6227766,22.36067977,1,1,-8.814853473,115.1384624
10,10,1,1,-8.816290777,115.2185022
10,22.36067977,1,1,-8.817907745,115.1131299
22.36067977,10,1,1,-8.815033136,115.1202266
20,0,1,2,-8.840814784,115.1672084
10,0,1,2,-8.824465446,115.1699932
22.36067977,0,1,2,-8.826621403,115.0938161
20,36.05551275,1,1,-8.825633256,115.0982178
31.6227766,0,1,2,-8.844318214,115.1709814
40,10,1,1,-8.814494147,115.1161841
20,64.03124237,1,1,-8.846294508,115.1614592
10,10,1,1,-8.839736806,115.1893968
10,0,1,2,-8.804792342,115.1583151
14.14213562,10,1,1,-8.792575254,115.1365759
53.85164807,14.14213562,1,1,-8.796258346,115.2110462
10,10,1,1,-8.782873449,115.1556202
10,10,1,1,-8.810182233,115.1345098
20,20,1,1,-8.83704186,115.0882465
42.42640687,14.14213562,1,1,-8.81233819,115.1294792
22.36067977,10,1,1,-8.79473121,115.122113
125.2996409,44.72135955,1,1,-8.774519116,115.1929003
22.36067977,14.14213562,1,1,-8.808475434,115.2084411
10,41.23105626,1,1,-8.813416168,115.1687356
10,14.14213562,1,1,-8.807577119,115.1850849
14.14213562,0,1,2,-8.8217705,115.1886782
10,10,1,1,-8.826531571,115.1785272
10,0,1,2,-8.783322606,115.1814917
10,20,1,1,-8.79940245,115.1390912
10,0,1,2,-8.843689393,115.1742153
22.36067977,22.36067977,1,1,-8.822758647,115.1531947
10,10,1,1,-8.805421162,115.2124835
22.36067977,41.23105626,1,1,-8.840006301,115.1688254
22.36067977,22.36067977,1,1,-8.832999441,115.1555303
20,14.14213562,1,1,-8.789341319,115.2217362
20,0,1,2,-8.819614544,115.2119445
10,14.14213562,1,1,-8.813416168,115.1655016
64.03124237,10,1,1,-8.842701247,115.1696339
22.36067977,0,1,2,-8.805960151,115.1289402
20,20,1,1,-8.788083677,115.1678373
10,0,1,2,-8.823477299,115.2103276
10,0,1,2,-8.823926457,115.1227418
20,0,1,2,-8.817458587,115.2057462
41.23105626,0,1,2,-8.818267071,115.1228317
10,0,1,2,-8.791946433,115.1417861
22.36067977,28.28427125,1,1,-8.838119839,115.1052247
10,14.14213562,1,1,-8.817278924,115.1475353
22.36067977,40,1,1,-8.827789213,115.2185022
20,14.14213562,1,1,-8.843689393,115.141876
10,0,1,2,-8.822129827,115.1345996
41.23105626,304.1381265,1,1,-8.77236316,115.188768
44.72135955,53.85164807,1,1,-8.788173509,115.2211972
10,40,1,1,-8.834616409,115.0911211
20,20,1,1,-8.830214664,115.2009851
50,22.36067977,1,1,-8.811080549,115.1434031
22.36067977,40,1,1,-8.809104255,115.1359471
14.14213562,20,1,1,-8.777483557,115.1672084
14.14213562,10,1,1,-8.828957023,115.1604711
10,10,1,1,-8.797605819,115.1249876
10,10,1,1,-8.800300765,115.2115852
10,10,1,1,-8.797515988,115.1521167
10,10,1,1,-8.84234192,115.1850849
28.28427125,10,1,1,-8.803983858,115.1803238
14.14213562,20,1,1,-8.801109249,115.1299284
22.36067977,20,1,1,-8.830484159,115.1184299
60,10,1,1,-8.795180368,115.1205859
10,0,1,2,-8.788532835,115.2035902
10,0,1,2,-8.844228383,115.1195079
41.23105626,10,1,1,-8.810272065,115.129569
10,0,1,2,-8.827699381,115.1357674
14.14213562,10,1,1,-8.792485422,115.1603812
10,0,1,2,-8.791407444,115.2037699
76.15773106,10,1,1,-8.8499776,115.1662203
10,0,1,2,-8.843330067,115.1576863
10,10,1,1,-8.834526577,115.1506794
20,20,1,1,-8.841353774,115.1123214
20,14.14213562,1,1,-8.833268936,115.2065547
40,20,1,1,-8.78062766,115.1688254
10,0,1,2,-8.84054529,115.2000868
41.23105626,0,1,2,-8.787454857,115.1794255
50,72.11102551,1,1,-8.791407444,115.2196701
22.36067977,0,1,2,-8.827340055,115.173317
10,0,1,2,-8.796707504,115.1434929
14.14213562,10,1,1,-8.830394327,115.0877974
10,0,1,2,-8.812877179,115.2113157
22.36067977,10,1,1,-8.817458587,115.0927381
20,10,1,1,-8.817009429,115.1768204
14.14213562,0,1,2,-8.822758647,115.1381929
14.14213562,22.36067977,1,1,-8.815482293,115.1321741
40,14.14213562,1,1,-8.812787348,115.1611897
50,64.03124237,1,1,-8.791497275,115.2158073
44.72135955,63.2455532,1,1,-8.819884038,115.1048654
10,10,1,1,-8.798863461,115.1443912
10,20,1,1,-8.800210934,115.1769102
10,14.14213562,1,1,-8.79176677,115.190924
58.30951895,64.03124237,1,1,-8.784041258,115.2061055
50,50,1,1,-8.81880606,115.1284911
41.23105626,20,1,1,-8.809014423,115.173856
20,22.36067977,1,1,-8.823746794,115.1473557
30,0,1,2,-8.773171644,115.1777187
10,20,1,1,-8.809194086,115.2120344
10,0,1,2,-8.802726216,115.2015241
10,10,1,1,-8.797246493,115.1307368
10,20,1,1,-8.797336325,115.2304498
14.14213562,0,1,2,-8.842701247,115.1625372
10,10,1,1,-8.845036866,115.1277724
14.14213562,0,1,2,-8.812697516,115.1098061
20,10,1,1,-8.815572125,115.1705322
10,0,1,2,-8.835604556,115.1445709
40,10,1,1,-8.823297636,115.2199396
22.36067977,0,1,2,-8.813056842,115.1183401
20,10,1,1,-8.803355037,115.1325335
14.14213562,0,1,2,-8.782064965,115.165322
20,10,1,1,-8.80703813,115.1496913
22.36067977,0,1,2,-8.830843485,115.1558897
14.14213562,28.28427125,1,1,-8.828957023,115.1257063
10,41.23105626,1,1,-8.825004435,115.1501405
10,20,1,1,-8.834796072,115.1203164
30,30,1,1,-8.846833497,115.1680169
10,14.14213562,1,1,-8.827250224,115.0861804
20,0,1,2,-8.840904616,115.1547219
14.14213562,14.14213562,1,1,-8.831831632,115.204219
41.23105626,14.14213562,1,1,-8.785388731,115.149871
10,0,1,2,-8.790059971,115.1315453
40,20,1,1,-8.836772366,115.1398997
